FL, 1581341805, 1581350925, 4, 617
L, 1581345550, 1581351376, 76, -39
VPOY, 1581343359, 1581352167, 25, 491
LX, 1581347774, 1581352171, 14, 606
T, 1581343639, 1581352630, 83, -945
N, 1581346358, 1581353453, 94, -960
MO, 1581348070, 1581354327, 53, -830
GKMY, 1581350215, 1581354781, 59, 708
TU, 1581352840, 1581355567, 10, -22
S, 1581354568, 1581355948, 19, -655
MD, 1581354573, 1581356802, 54, -537
NAO, 1581357017, 1581357758, 1, 656
VNEL, 1581352078, 1581358500, 74, -193
ORDF, 1581355140, 1581358665, 17, 717
TU, 1581350747, 1581359213, 28, -296
M, 1581351415, 1581359399, 35, -854
QYIN, 1581354839, 1581360084, 77, -824
IVKX, 1581359839, 1581360735, 30, -901
JG, 1581356589, 1581361114, 76, -222
JDQO, 1581355985, 1581361257, 69, -605
H, 1581351557, 1581361285, 33, -673
J, 1581351883, 1581361292, 19, -278
R, 1581354197, 1581361450, 93, -543
KBKM, 1581352922, 1581361667, 66, -638
WOVJ, 1581361185, 1581361743, 12, 856
P, 1581361023, 1581361838, 89, 285
N, 1581361483, 1581362497, 15, -431
IJ, 1581361228, 1581363209, 60, 408
MRVY, 1581354862, 1581363919, 93, -599
WJ, 1581359359, 1581364573, 54, 219
JHJX, 1581356145, 1581364842, 52, 116
BCH, 1581357241, 1581365814, 40, 68
IO, 1581366260, 1581366740, 54, 270
RJSX, 1581361054, 1581366796, 65, 315
B, 1581364111, 1581366815, 95, 933
E, 1581365779, 1581366985, 91, -689
G, 1581362108, 1581367559, 29, -697
LO, 1581362489, 1581368348, 59, 144
WRWY, 1581361203, 1581369203, 7, -168
L, 1581366219, 1581369865, 30, -979
D, 1581361196, 1581369945, 87, 85
D, 1581361778, 1581370943, 55, 258
ZBUW, 1581362372, 1581371795, 24, 119
QK, 1581364527, 1581372176, 39, -644
YHZ, 1581362832, 1581372646, 8, -880
GCQF, 1581370857, 1581372865, 54, 356
A, 1581365464, 1581373670, 90, -120
OO, 1581367702, 1581374369, 74, 359
C, 1581374870, 1581375241, 96, -939
CNIM, 1581370575, 1581376153, 51, 405
U, 1581367298, 1581377050, 13, 220
UCQ, 1581369142, 1581377148, 82, -338
SWX, 1581374150, 1581377946, 87, -273
ARD, 1581377599, 1581377977, 80, 331
FL, 1581378443, 1581378691, 71, 440
ZDZA, 1581378945, 1581379124, 5, -372
O, 1581372874, 1581379785, 83, 541
KCPD, 1581373627, 1581380615, 30, -610
YU, 1581373029, 1581381513, 41, -146
WWRO, 1581380339, 1581382006, 60, -411
OD, 1581375321, 1581382881, 84, 376
EJQU, 1581381101, 1581383754, 40, -836
ZBE, 1581376265, 1581383834, 50, -935
P, 1581378487, 1581383940, 10, 990
WBTD, 1581376836, 1581384272, 61, 741
VMT, 1581378977, 1581385137, 28, -880
QHB, 1581381223, 1581385403, 75, 200
MMKA, 1581377835, 1581386308, 15, 155
EZFT, 1581383901, 1581386873, 21, -232
OD, 1581383569, 1581387014, 38, 672
CLNZ, 1581387289, 1581387961, 60, -222
HLDR, 1581386596, 1581388092, 97, 145
OU, 1581378522, 1581388349, 34, -904
I, 1581388933, 1581389011, 90, 218
Y, 1581385275, 1581389270, 52, 1
EIMV, 1581383987, 1581389305, 23, -688
SQE, 1581387426, 1581389826, 45, 14
X, 1581381890, 1581390025, 36, -563
Q, 1581382039, 1581390780, 57, -500
JLTM, 1581381804, 1581391362, 17, 679
FCZW, 1581387089, 1581391495, 76, -699
IE, 1581386590, 1581392043, 11, -902
O, 1581383369, 1581392642, 81, 198
ATNM, 1581387295, 1581392658, 83, 922
FCA, 1581387024, 1581393507, 68, -366
F, 1581385625, 1581393892, 27, -475
JS, 1581390290, 1581393971, 38, -791
MKT, 1581389319, 1581394051, 30, -574
S, 1581387609, 1581394705, 31, 745
BA, 1581394961, 1581395533, 97, -113
IMH, 1581394363, 1581395579, 21, -11
LH, 1581388511, 1581396064, 45, -558
S, 1581394049, 1581396785, 84, -416
FLYC, 1581391569, 1581397016, 71, 518
BWC, 1581395152, 1581397559, 62, -154
OB, 1581394316, 1581397698, 81, 249
QHAB, 1581389495, 1581398026, 82, -917
R, 1581397326, 1581398984, 88, 805
POME, 1581399074, 1581399309, 8, -390
JIQ, 1581391008, 1581399689, 2, 212
O, 1581396520, 1581399972, 22, 436
PWPT, 1581395769, 1581400777, 78, 608
ZVW, 1581391498, 1581400924, 82, -760
BLP, 1581397334, 1581401792, 80, 161
T, 1581395287, 1581401857, 81, -190
YHZ, 1581400711, 1581402377, 32, 212
DRS, 1581399447, 1581402648, 21, -673
YH, 1581397240, 1581403630, 11, -272
U, 1581400221, 1581404087, 9, 681
BQCQ, 1581402484, 1581404469, 95, 449
Q, 1581404720, 1581405403, 44, -405
AYJC, 1581400668, 1581406029, 81, -365
R, 1581404816, 1581406667, 18, -11
SEA, 1581400133, 1581407494, 66, -394
LQNB, 1581404360, 1581407723, 44, 349
F, 1581402665, 1581408401, 96, -604
VKCS, 1581406593, 1581408722, 59, 315
I, 1581400096, 1581408925, 90, 536
KB, 1581401070, 1581409371, 79, -586
AS, 1581407505, 1581409643, 59, -901
L, 1581404919, 1581410289, 65, -745
IZ, 1581404558, 1581410887, 76, -107
AQJG, 1581405262, 1581410940, 61, -400
HQ, 1581405423, 1581411365, 51, -762
ZR, 1581404035, 1581412309, 89, -774
WM, 1581407262, 1581412708, 23, -185
YWM, 1581403325, 1581413173, 91, 637
X, 1581408331, 1581413957, 46, 877
WA, 1581413321, 1581414527, 46, -897
TH, 1581413208, 1581415405, 49, -257
CKHI, 1581409094, 1581416082, 47, -76
B, 1581410462, 1581416900, 54, 954
CNF, 1581412907, 1581416953, 36, 735
T, 1581410527, 1581417021, 79, 857
P, 1581416574, 1581417884, 58, -315
XMT, 1581415053, 1581418707, 84, 951
CPQ, 1581418358, 1581418886, 85, 133
C, 1581414499, 1581419652, 46, -233
UWP, 1581419540, 1581419792, 49, 237
ZWDY, 1581412295, 1581419957, 59, 601
KEE, 1581415905, 1581420186, 56, -359
E, 1581419506, 1581420732, 13, -110
P, 1581413161, 1581421185, 56, 410
QYB, 1581415703, 1581421185, 78, 932
XR, 1581419802, 1581421737, 41, -248
ZO, 1581416127, 1581422574, 95, 239
PAA, 1581414921, 1581422631, 5, 813
WV, 1581418484, 1581423382, 54, 177
DCEA, 1581420140, 1581424025, 2, 543
V, 1581419726, 1581424363, 78, -44
RXQZ, 1581415193, 1581424980, 63, -370
ULM, 1581424815, 1581425015, 19, -180
P, 1581424264, 1581425916, 51, 187
U, 1581418982, 1581426598, 65, 326
UOOC, 1581426984, 1581427109, 20, 223
UQ, 1581425444, 1581427273, 63, -446
V, 1581419009, 1581427647, 48, 794
Z, 1581426298, 1581427725, 72, -219
VFUI, 1581425426, 1581428456, 13, -103
FFCM, 1581420121, 1581428934, 42, -566
L, 1581421419, 1581429510, 12, -822
EVO, 1581422316, 1581430114, 2, -53
BT, 1581427129, 1581430966, 91, 676
KGD, 1581424144, 1581431004, 61, -282
ZBL, 1581431181, 1581431543, 27, 313
T, 1581422876, 1581431750, 75, -683
C, 1581424375, 1581432033, 42, 721
D, 1581425136, 1581432597, 39, 372
JDAJ, 1581431636, 1581432895, 25, -922
EUA, 1581429306, 1581433242, 29, 365
QJ, 1581431318, 1581434034, 6, 483
I, 1581429120, 1581434574, 46, -138
CKYD, 1581434996, 1581435291, 85, -779
S, 1581425729, 1581435378, 5, 685
LV, 1581432710, 1581435669, 92, 459
I, 1581428236, 1581436082, 23, 6
KI, 1581430890, 1581436896, 7, 488
EDF, 1581429828, 1581436907, 68, 968
QSWE, 1581434074, 1581436926, 95, 366
U, 1581434514, 1581437195, 14, 941
AGBN, 1581434125, 1581437577, 44, -37
SLZU, 1581434590, 1581438073, 33, 129
FO, 1581435618, 1581438828, 95, -759
W, 1581429325, 1581438944, 12, 79
F, 1581436445, 1581439323, 7, -225
TCGS, 1581435958, 1581439329, 24, 634
SD, 1581433037, 1581439474, 26, -126
SEK, 1581438376, 1581439943, 59, 243
HBUL, 1581436809, 1581440606, 12, 42
G, 1581438027, 1581441304, 83, -12
FGQE, 1581440064, 1581441611, 60, 827
VNKI, 1581438894, 1581441705, 6, -400
ZGOP, 1581440782, 1581441864, 51, 314
VPUV, 1581441302, 1581441975, 52, -614
XEHQ, 1581439176, 1581442934, 49, -71
Y, 1581442176, 1581443933, 54, 376
NMG, 1581439619, 1581444612, 74, -957
DKO, 1581445179, 1581445602, 34, 500
UXN, 1581444783, 1581445789, 29, 11
B, 1581437654, 1581446343, 46, -592
ZR, 1581438900, 1581446974, 64, 549
VPQE, 1581441276, 1581447905, 14, 38
XD, 1581441440, 1581448824, 37, 633
J, 1581445857, 1581449483, 49, -887
XPP, 1581442281, 1581449552, 77, -279
UXLM, 1581449513, 1581450411, 98, 97
LVR, 1581443333, 1581450541, 34, -799
XD, 1581442863, 1581451412, 97, -628
QXYU, 1581442683, 1581451739, 82, -875
U, 1581444861, 1581452188, 47, -863
KHMV, 1581448581, 1581452380, 40, 755
TAMC, 1581452911, 1581453283, 29, -515
KCGY, 1581447354, 1581454124, 59, 360
SRK, 1581450326, 1581454322, 27, 929
GTH, 1581451211, 1581455126, 30, -224
LXM, 1581446225, 1581455289, 71, -107
H, 1581449207, 1581455415, 91, -415
F, 1581452936, 1581456165, 46, 165
LQ, 1581451288, 1581456999, 73, -581
XOAN, 1581454471, 1581457649, 14, 10
HRZ, 1581453043, 1581457698, 50, 7
TU, 1581457729, 1581458498, 1, 758
POME, 1581456199, 1581459495, 83, -680
SVJS, 1581452115, 1581459715, 30, -935
FBF, 1581451205, 1581460590, 68, -967
BNDF, 1581454192, 1581460823, 10, 121
PP, 1581454012, 1581461669, 21, 462
KZNP, 1581461164, 1581462329, 41, 683
QMC, 1581459870, 1581463002, 58, -543
CF, 1581456163, 1581463506, 57, -281
BLB, 1581464167, 1581464396, 11, 397
DFPL, 1581456697, 1581464507, 49, 545
FVLH, 1581454808, 1581464644, 45, 62
NIY, 1581463601, 1581464875, 11, -746
ACGD, 1581461512, 1581464979, 45, -628
I, 1581461976, 1581465540, 46, -869
BV, 1581465093, 1581466039, 73, 908
BEE, 1581460282, 1581466862, 50, 782
AHV, 1581461452, 1581467741, 64, 247
JDQO, 1581459788, 1581468430, 6, 441
B, 1581462518, 1581468807, 44, -659
PI, 1581463655, 1581469351, 92, 132
HF, 1581466854, 1581470105, 42, 92
VI, 1581467647, 1581470147, 49, -852
OT, 1581464479, 1581470720, 22, -589
JA, 1581464134, 1581471195, 83, -46
KZG, 1581468835, 1581471892, 73, -307
TO, 1581466227, 1581472762, 56, -97
EP, 1581465648, 1581473015, 93, 225
V, 1581471499, 1581473569, 10, 811
LZNE, 1581470314, 1581474008, 97, -929
BH, 1581470616, 1581474761, 24, 722
OHN, 1581468196, 1581475598, 44, -754
P, 1581470150, 1581476047, 8, 394
RM, 1581469567, 1581476436, 5, -677
JR, 1581470404, 1581477272, 60, -923
M, 1581471423, 1581477540, 92, 622
LYXO, 1581474574, 1581477868, 70, -598
BB, 1581474144, 1581478323, 70, -151
YP, 1581475906, 1581478836, 81, -936
XR, 1581478481, 1581479800, 40, -885
H, 1581477288, 1581480552, 81, 208
KNP, 1581472490, 1581480618, 20, -787
IPF, 1581472679, 1581480844, 63, -760
AK, 1581472065, 1581480963, 87, 201
L, 1581472084, 1581481934, 62, -827
CQH, 1581473749, 1581482477, 57, -359
TVB, 1581480469, 1581482613, 86, 68
DXJ, 1581477466, 1581482614, 10, 785
K, 1581481047, 1581483257, 59, 331
GUQN, 1581477348, 1581483953, 69, 559
AOFA, 1581481447, 1581484028, 79, 331
B, 1581477715, 1581484795, 73, 371
F, 1581482556, 1581484988, 87, -367
PJ, 1581475494, 1581484999, 10, 740
NHKB, 1581477663, 1581485603, 98, 142
W, 1581482456, 1581486353, 95, -524
QAVD, 1581485447, 1581487236, 79, 445
XGC, 1581483934, 1581488114, 20, -543
I, 1581480538, 1581488407, 41, -744
SDA, 1581485355, 1581488806, 28, -915
YTAF, 1581483928, 1581489552, 82, 58
YNB, 1581487060, 1581489833, 23, 833
DKG, 1581482660, 1581490211, 49, -72
G, 1581485691, 1581490225, 16, 204
UIMM, 1581483315, 1581490818, 87, -225
PH, 1581487796, 1581491635, 85, 468
OW, 1581490927, 1581492040, 91, -198
BN, 1581488810, 1581492360, 26, 458
R, 1581491033, 1581492960, 29, 347
Y, 1581490528, 1581493498, 94, -506
KZIW, 1581492527, 1581494444, 67, -405
KKX, 1581488506, 1581495439, 44, 145
EM, 1581492087, 1581496336, 49, 134
YCUH, 1581488154, 1581496602, 9, 977
JUA, 1581495331, 1581497261, 43, -663
XAJV, 1581492993, 1581497661, 20, -433
IPL, 1581493802, 1581498181, 60, 824
DX, 1581494044, 1581498394, 61, -685
K, 1581489832, 1581499021, 69, 106
E, 1581492177, 1581499196, 71, 47
V, 1581497807, 1581499889, 95, 373
MJ, 1581492969, 1581500642, 51, -694
Q, 1581496190, 1581501170, 16, -690
NFQN, 1581493432, 1581501629, 58, -671
W, 1581500138, 1581502460, 93, 17
IC, 1581498144, 1581503200, 87, 264
U, 1581496390, 1581503898, 67, -109
R, 1581499404, 1581504210, 91, 499
GIGF, 1581495383, 1581504656, 46, -369
CF, 1581497121, 1581504785, 53, 796
JRQY, 1581503907, 1581505141, 55, 174
WP, 1581502828, 1581505602, 45, 508
ST, 1581496887, 1581505849, 87, -630
JHE, 1581498364, 1581506627, 70, -137
FRD, 1581498590, 1581507605, 83, 30
SKXB, 1581500778, 1581508509, 61, 116
L, 1581499747, 1581509482, 97, 109
VPOX, 1581508063, 1581510057, 9, -120
SWU, 1581509770, 1581510091, 17, -346
U, 1581510123, 1581510640, 28, -656
REI, 1581510344, 1581510943, 10, 110
OG, 1581508452, 1581511397, 4, -807
TJM, 1581505464, 1581512085, 89, 902
WC, 1581503127, 1581512359, 32, 145
YZE, 1581505518, 1581512937, 27, -661
EGHP, 1581506507, 1581513883, 50, -774
KM, 1581509745, 1581514735, 44, -230
RCKU, 1581506918, 1581515648, 42, -89
NM, 1581514297, 1581515928, 98, -324
P, 1581514881, 1581516300, 22, 757
OWN, 1581509619, 1581516926, 70, 208
FJ, 1581509553, 1581517487, 93, -505
OZGR, 1581510275, 1581518203, 92, -689
MI, 1581516200, 1581518392, 50, -99
QC, 1581513736, 1581518793, 86, -171
RS, 1581511667, 1581519208, 92, 192
JV, 1581514765, 1581520012, 62, 970
YYJY, 1581512158, 1581520133, 84, 582
H, 1581510831, 1581520253, 17, -393
HCMK, 1581518342, 1581520741, 83, -822
C, 1581514522, 1581520894, 76, -312
IEL, 1581512357, 1581521014, 29, -366
HRZJ, 1581513169, 1581521821, 34, -375
MMCQ, 1581520317, 1581522013, 93, 683
EJ, 1581518597, 1581522404, 71, 23
J, 1581519502, 1581522862, 56, 946
FXU, 1581513814, 1581523037, 84, -575
AERN, 1581515578, 1581523204, 28, -483
YS, 1581518355, 1581523460, 52, 225
EW, 1581517637, 1581523715, 85, 911
MI, 1581521012, 1581524033, 99, 923
V, 1581515567, 1581524805, 25, 860
XPVN, 1581522547, 1581525589, 32, 37
CKYD, 1581526210, 1581526473, 13, 63
PGBF, 1581517996, 1581526902, 68, 297
LKN, 1581519186, 1581527783, 10, -240
FSD, 1581523842, 1581528634, 60, 448
ZSGW, 1581520183, 1581529507, 87, -559
Z, 1581524624, 1581529750, 35, 982
PQAH, 1581528733, 1581530701, 1, 219
QRZ, 1581526071, 1581530929, 33, 549
GBE, 1581525123, 1581531356, 34, -820
G, 1581524037, 1581532268, 87, 542
UXI, 1581525590, 1581532573, 59, -924
HPL, 1581532034, 1581533525, 90, 46
QBNT, 1581529025, 1581534441, 69, -521
FNHJ, 1581526552, 1581535125, 49, -735
UAQ, 1581533951, 1581535490, 83, 809
MDC, 1581529831, 1581535740, 78, -780
AXK, 1581529734, 1581536160, 58, 149
ZCJI, 1581530340, 1581536413, 96, -41
OK, 1581530646, 1581536492, 80, 674
QBYR, 1581528020, 1581537378, 11, -659
JCO, 1581534112, 1581537433, 73, 682
FCZW, 1581528913, 1581537584, 68, 970
SJIK, 1581534321, 1581537945, 79, -146
AR, 1581528582, 1581538219, 12, -727
JIA, 1581529366, 1581538296, 2, 675
CO, 1581535560, 1581539076, 99, -997
I, 1581534496, 1581539390, 61, 368
L, 1581530425, 1581539478, 73, 46
S, 1581530641, 1581539864, 97, 200
OYK, 1581532644, 1581540581, 38, -360
FLJP, 1581533273, 1581541503, 96, 9
P, 1581538456, 1581541665, 90, 981
GXUJ, 1581533733, 1581542464, 68, 637
THJ, 1581535870, 1581543335, 11, -226
BEX, 1581541431, 1581543703, 59, -630
VHRU, 1581534716, 1581543857, 41, 807
N, 1581535075, 1581544843, 67, -255
OYWM, 1581540086, 1581545334, 12, -329
QAUR, 1581546043, 1581546101, 74, -495
H, 1581544224, 1581546614, 16, -931
MJ, 1581540712, 1581547584, 98, 781
Q, 1581545942, 1581548279, 78, -551
TPQ, 1581539426, 1581548527, 99, 716
WPBB, 1581547359, 1581549350, 31, 149
GF, 1581543344, 1581549696, 77, 20
DECN, 1581545242, 1581550058, 34, -933
UVU, 1581543432, 1581550973, 38, 683
IPEW, 1581541377, 1581551272, 78, -775
TRD, 1581544075, 1581551529, 88, -716
LJ, 1581552284, 1581552386, 88, 937
WVEJ, 1581543413, 1581552699, 58, 921
ACJ, 1581543868, 1581553034, 48, -543
WWQV, 1581544277, 1581553247, 74, -85
STR, 1581548400, 1581553741, 16, 391
KB, 1581550414, 1581554574, 20, -949
V, 1581547691, 1581555175, 63, 762
U, 1581549587, 1581555527, 37, 409
WMV, 1581554825, 1581556514, 42, -747
TALH, 1581551773, 1581556896, 55, -569
UEVN, 1581547259, 1581557256, 43, 728
DE, 1581549013, 1581557578, 19, 968
D, 1581551164, 1581558475, 56, -712
RA, 1581556179, 1581559061, 60, -153
I, 1581554389, 1581559680, 5, -991
TDCX, 1581558815, 1581560005, 3, 737
QMJO, 1581551710, 1581560326, 98, 381
DK, 1581557734, 1581560927, 76, 492
I, 1581557402, 1581561423, 38, -581
LY, 1581555581, 1581561678, 27, -974
T, 1581552610, 1581561772, 13, 342
JI, 1581553013, 1581562603, 43, 147
T, 1581554508, 1581562806, 32, -235
ROY, 1581555347, 1581562842, 86, 376
C, 1581557867, 1581563109, 85, 883
VLW, 1581561870, 1581563326, 83, -101
CJLS, 1581555560, 1581564041, 2, 257
CVAT, 1581557135, 1581564445, 31, 949
GH, 1581556139, 1581565087, 19, 874
XGTR, 1581564963, 1581565753, 1, -929
A, 1581558849, 1581566259, 58, 3
M, 1581566163, 1581566829, 19, 246
XVC, 1581566233, 1581567514, 97, 77
LP, 1581559704, 1581567869, 69, 752
SQYI, 1581563781, 1581568174, 89, -874
V, 1581565210, 1581568546, 91, 326
ELL, 1581567233, 1581568684, 79, 862
ETLE, 1581567006, 1581569658, 51, 312
GAOA, 1581564578, 1581569996, 69, -47
B, 1581561309, 1581570510, 65, 686
TIT, 1581567513, 1581571359, 13, -467
XTB, 1581562953, 1581571426, 52, 265
G, 1581570120, 1581571662, 53, -518
C, 1581568872, 1581572202, 5, -980
HIS, 1581569243, 1581572292, 4, 879
QWJ, 1581565533, 1581573055, 42, -753
JZ, 1581566690, 1581573507, 7, 480
VHC, 1581574052, 1581574260, 53, 435
OIKH, 1581566933, 1581574387, 87, -887
CY, 1581574413, 1581574571, 45, -767
UGAJ, 1581565989, 1581574752, 64, 448
I, 1581571829, 1581575296, 19, 671
L, 1581571308, 1581575610, 40, -443
TNUQ, 1581575314, 1581576165, 78, 417
YX, 1581568637, 1581576684, 33, 98
PJ, 1581572765, 1581577028, 98, -520
MBQ, 1581574714, 1581577775, 30, 449
EKS, 1581577950, 1581578351, 35, 815
YFY, 1581570396, 1581578758, 69, -465
OPGZ, 1581575961, 1581579454, 60, 818
Z, 1581577252, 1581579552, 73, 21
RVH, 1581574427, 1581579928, 10, 464
VB, 1581576393, 1581580046, 94, 178
LE, 1581578755, 1581580054, 67, -789
IE, 1581573166, 1581580568, 87, 442
RJK, 1581580129, 1581581251, 6, -195
O, 1581573984, 1581582246, 8, -809
AQ, 1581577074, 1581582763, 79, 691
NVHU, 1581573314, 1581582789, 61, -160
KTR, 1581573911, 1581582830, 11, 130
EVZK, 1581576616, 1581583396, 49, -323
RTD, 1581580234, 1581583754, 2, -377
IS, 1581579101, 1581584018, 69, -127
PEK, 1581581375, 1581584310, 85, -118
XM, 1581581346, 1581584749, 82, -381
DDG, 1581584041, 1581585316, 46, 704
NMBZ, 1581586020, 1581586107, 49, -471
QHF, 1581583107, 1581586424, 73, -68
MOC, 1581581059, 1581586589, 48, 299
GQC, 1581584548, 1581587123, 18, 856
S, 1581587438, 1581587871, 66, -239
RFVH, 1581579574, 1581588097, 19, 587
ZVW, 1581579385, 1581588328, 17, -692
NJJ, 1581578598, 1581588583, 43, 417
DPR, 1581583940, 1581589543, 38, 303
S, 1581581806, 1581590429, 18, 556
LSKL, 1581581222, 1581590738, 53, -449
HW, 1581588021, 1581591486, 12, 134
JZ, 1581590481, 1581591951, 94, -193
HJE, 1581588327, 1581592222, 33, -510
LMAW, 1581584432, 1581592757, 47, 508
TRC, 1581586337, 1581592944, 2, -278
C, 1581586547, 1581593308, 41, 566
SSJR, 1581589935, 1581593587, 88, 489
T, 1581585636, 1581594496, 85, -587
JDQO, 1581589101, 1581595309, 97, -813
V, 1581590420, 1581595806, 93, 5
XJEG, 1581591439, 1581596283, 77, 318
LA, 1581593010, 1581596370, 75, 511
EVZK, 1581589753, 1581597159, 16, 302
Y, 1581593048, 1581598064, 58, 177
FH, 1581588967, 1581598713, 26, -910
EBSW, 1581592459, 1581599279, 91, 226
CT, 1581592655, 1581600104, 90, -383
FFIA, 1581594996, 1581600898, 23, 47
PPB, 1581600124, 1581601471, 11, -862
OCUA, 1581596895, 1581601543, 33, 629
I, 1581592940, 1581602538, 34, -728
OOI, 1581600802, 1581603040, 73, 712
JNQI, 1581599253, 1581603445, 14, -116
DPRX, 1581595120, 1581603489, 84, -249
FUHC, 1581601075, 1581603804, 6, -962
EOJZ, 1581595592, 1581604319, 19, -750
YRZP, 1581600876, 1581604421, 11, 542
OKZ, 1581601263, 1581605286, 76, -33
YJEE, 1581597255, 1581605857, 37, 738
K, 1581596044, 1581606010, 66, 513
OGJX, 1581600071, 1581606245, 95, -339
LFO, 1581597920, 1581606967, 32, -314
LB, 1581607274, 1581607596, 60, -748
DFF, 1581604474, 1581607646, 37, -753
VXRA, 1581607590, 1581608287, 37, 206
YTXR, 1581599737, 1581608742, 19, 711
S, 1581607132, 1581609260, 44, -502
GJ, 1581605714, 1581609744, 77, -511
T, 1581609913, 1581610704, 42, -653
ZKN, 1581608687, 1581611242, 25, -367
KAGF, 1581605782, 1581612078, 54, -380
H, 1581609707, 1581612244, 35, -164
XIBB, 1581605881, 1581613066, 47, 408
FNVD, 1581607507, 1581613482, 36, 263
MCU, 1581608668, 1581614129, 13, 55
M, 1581608234, 1581614691, 19, -81
R, 1581608347, 1581614890, 87, 484
AN, 1581609013, 1581615778, 13, -970
H, 1581615462, 1581616008, 35, -653
PMOM, 1581610137, 1581616250, 72, -236
N, 1581608190, 1581617191, 61, -503
QN, 1581612408, 1581617481, 1, 649
CZ, 1581617362, 1581618001, 88, -912
YMO, 1581609678, 1581618168, 72, 803
QBYR, 1581614177, 1581618908, 34, -394
NS, 1581617568, 1581619501, 94, 508
Q, 1581611193, 1581620452, 80, 467
YW, 1581620354, 1581620751, 62, -447
O, 1581614452, 1581621132, 30, -312
L, 1581619636, 1581621298, 31, -395
YX, 1581612831, 1581621691, 82, -42
M, 1581616558, 1581622159, 31, -177
VNTK, 1581616669, 1581622256, 26, 162
XEHQ, 1581620287, 1581622850, 16, 223
MAGY, 1581620694, 1581622977, 45, -222
QZ, 1581621315, 1581623049, 99, -11
OD, 1581614628, 1581623475, 64, -705
EV, 1581622464, 1581623540, 33, 495
ZQO, 1581616996, 1581624279, 21, -191
CNAD, 1581620966, 1581625101, 72, 248
BD, 1581625896, 1581626011, 70, 463
EQ, 1581621799, 1581626175, 43, 915
U, 1581620826, 1581626469, 81, 483
CXZJ, 1581617553, 1581626681, 11, 462
BYXJ, 1581617886, 1581627167, 41, 293
I, 1581627369, 1581627566, 5, 948
GNFF, 1581623675, 1581628224, 37, -438
WF, 1581626762, 1581628639, 91, 339
WK, 1581622478, 1581629266, 37, 667
OD, 1581620323, 1581629441, 47, 917
ZQ, 1581627280, 1581630350, 98, 939
AB, 1581625286, 1581631332, 5, 799
LEKU, 1581627538, 1581631477, 45, -482
WS, 1581630387, 1581632316, 54, 964
Z, 1581622356, 1581632340, 44, -908
IG, 1581627568, 1581633147, 57, 953
OFW, 1581628104, 1581633634, 9, 543
YT, 1581629308, 1581633985, 40, 107
NCZ, 1581633418, 1581634795, 2, 182
LN, 1581632784, 1581635028, 12, 157
KWM, 1581632247, 1581636010, 48, 857
W, 1581628219, 1581636921, 94, 885
RG, 1581637029, 1581637345, 8, -513
R, 1581634846, 1581637937, 68, -60
EQOD, 1581630396, 1581638308, 98, -590
ZEBG, 1581629355, 1581639195, 84, 12
C, 1581635311, 1581639778, 99, -707
DSQ, 1581639201, 1581639889, 16, 188
HD, 1581635104, 1581640370, 46, 268
DPZ, 1581640501, 1581641148, 77, -999
POSJ, 1581636652, 1581642072, 64, 350
Z, 1581638317, 1581642263, 28, 417
L, 1581642941, 1581643190, 44, -702
QF, 1581643792, 1581644167, 92, 139
MS, 1581643162, 1581644690, 9, 185
DIX, 1581642213, 1581645535, 35, 705
LUA, 1581644224, 1581646357, 84, 116
KTX, 1581638341, 1581646398, 32, 376
AD, 1581639215, 1581647114, 45, -394
FP, 1581646653, 1581647570, 31, -404
W, 1581646928, 1581648311, 20, 43
KGB, 1581644545, 1581649082, 5, -494
OE, 1581649466, 1581649940, 43, -465
GJ, 1581648851, 1581650653, 87, -440
LDYT, 1581643637, 1581650824, 24, -827
IS, 1581644505, 1581651557, 78, 284
GODJ, 1581652085, 1581652310, 5, -45
XZQ, 1581652872, 1581652993, 32, -733
AYXQ, 1581646007, 1581653580, 7, -850
DLWC, 1581650612, 1581654249, 18, 669
BWMZ, 1581652374, 1581654525, 3, -993
AOUC, 1581645544, 1581654547, 12, 518
F, 1581647927, 1581654613, 41, -425
EGEM, 1581645465, 1581655449, 94, 135
L, 1581647578, 1581656150, 74, -634
QTL, 1581650032, 1581656564, 17, -75
F, 1581651680, 1581656933, 95, -189
K, 1581647537, 1581657471, 5, -452
COI, 1581649276, 1581658254, 56, -115
MVJ, 1581655663, 1581659172, 78, -570
J, 1581655692, 1581659842, 61, -900
Q, 1581655536, 1581660260, 84, -408
V, 1581653255, 1581660629, 65, 332
TS, 1581653987, 1581661169, 1, 196
IM, 1581652480, 1581662011, 67, 781
UG, 1581659880, 1581662814, 30, -696
LLUQ, 1581654123, 1581662877, 94, 349
DIX, 1581654698, 1581663831, 90, 741
X, 1581662421, 1581663896, 75, -29
EGHP, 1581661481, 1581663942, 89, -758
S, 1581660641, 1581664142, 18, 787
I, 1581657453, 1581664859, 72, -902
WTDV, 1581663260, 1581664984, 69, 15
JDTV, 1581657578, 1581665477, 97, -512
UNS, 1581657925, 1581666104, 13, -345
NV, 1581664759, 1581666799, 19, 166
UQC, 1581663398, 1581667356, 18, 324
JP, 1581661111, 1581668069, 6, 459
HZJG, 1581666358, 1581668282, 85, -720
DECW, 1581664636, 1581669175, 24, 521
OJ, 1581666739, 1581669431, 65, 509
U, 1581667612, 1581669813, 85, 276
YM, 1581664806, 1581670326, 14, -812
FOI, 1581661117, 1581671055, 4, 840
MI, 1581664489, 1581671853, 25, 79
E, 1581662622, 1581672288, 98, -635
